class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96
Lokak, 2.2732180811766176E-4, 6.440532417346501E-4, 0.0034097954122752636, 0.0017576898932831137, 0.004210526315789474, 0.0, 0.07668711656441718, 6.380912747953947E-4, 0.008027923211169284, 3.2351989647363315E-4, 0.011592434411226357, 0.1388888888888889, 0.0016502306346429139, 0.0, 0.004943820224719101, 0.006382784717789733, 0.0, 0.0015237842851464158, 0.0017576898932831137, 0.02912621359223301, 0.008567182446018009, 0.0, 0.001158169040035798, 0.008364162779475631, 0.05786125416540442, 3.8083883893828753E-4, 0.04592901878914405, 0.0011521981780866308, 0.0024096385542168677, 0.0076726342710997444, 0.0, 0.0, 0.005529138560212319, 0.0, 0.0, 0.001941747572815534, 0.015231681898348564, 0.0, 0.007462686567164179, 7.352400558782443E-5, 2.2526327645435603E-4, 0.0020601700457815566, 0.0014184397163120568, 0.009071117561683599, 0.0022654910604947343, 0.0012993762993762994, 0.0, 0.2112676056338028, 0.014649923896499238, 0.0035502958579881655, 0.0018722696068233825, 0.0030450669914738123, 0.008734484796742627, 6.119951040391676E-4, 2.168256721595837E-4, 0.008054674151818403, 0.0023917907568860425, 0.0, 0.028089887640449437, 0.0021461786097531897, 0.0, 0.01751592356687898, 0.0017542628587467546, 0.014132553606237816, 0.0, 0.21296296296296297, 0.0, 0.007078656917990034, 0.013492569969915215, 0.005163901866949137, 0.022653721682847898, 0.0, 0.027990107913669064, 0.0016227639821873349, 0.0, 0.0, 0.012965964343598054, 0.054713804713804715, 0.0, 0.0022206184422361628, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.040697674418604654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004830917874396135, 0.0014684287812041115, 0.11428571428571428, 0.0, 0.005644402634054563, 0.0
Lokak, 7.387958763824008E-4, 0.006440532417346501, 0.006509609423434594, 0.005900816070307595, 0.004210526315789474, 0.0, 0.04447852760736196, 0.0022194479123318076, 0.0, 0.002588159171789065, 0.005491153142159854, 0.0, 0.003041991410847781, 2.156411730879816E-4, 0.027865168539325844, 0.00191483541533692, 0.0, 0.0010268981052073672, 0.005900816070307595, 0.0, 0.014948859166011016, 0.0032258064516129032, 0.0014477113000447475, 0.006112272800386038, 0.03877612844592548, 0.0010597254648717566, 0.027139874739039668, 9.721672127605949E-4, 0.0, 0.0019181585677749361, 0.0, 0.0, 9.952449408382174E-4, 0.014598540145985401, 0.0, 0.0, 0.012345679012345678, 0.0, 0.0037313432835820895, 5.14668039114771E-4, 6.194740102494791E-4, 0.0075703073904512756, 0.0, 0.008708272859216255, 0.0036737692872887582, 0.0036382536382536385, 0.001551043429216018, 0.14084507042253522, 3.80517503805175E-4, 0.00544378698224852, 8.321198252548367E-4, 0.0, 0.0014448019964536677, 6.119951040391676E-4, 4.336513443191674E-4, 0.00951916036123993, 0.0025846771082478205, 0.0, 0.033707865168539325, 0.006438535829259569, 0.0, 0.006369426751592357, 0.0016840923443968844, 0.0060916179337231965, 3.1308703819661864E-4, 0.3950617283950617, 0.0, 0.002887346900759093, 0.01285440787674355, 0.004577524731874326, 0.013857771139324538, 0.0, 0.006519784172661871, 7.17035247943241E-4, 0.0, 0.0, 0.006482982171799027, 0.01936026936026936, 0.0, 0.0020540720590684508, 0.045454545454545456, 0.0, 0.0, 0.1377245508982036, 0.25, 0.04263565891472868, 0.0, 0.0, 0.005025125628140704, 0.0, 0.00980392156862745, 0.014492753623188406, 0.0011747430249632893, 0.09523809523809523, 0.0, 0.0028222013170272815, 0.0
Lokak, 1.1366090405883088E-4, 0.0032202662086732504, 0.0, 0.0010043942247332078, 0.014736842105263158, 0.0, 0.024539877300613498, 1.9420169232903315E-4, 6.980802792321117E-4, 0.002264639275315432, 0.0, 0.0, 5.368220136790202E-4, 0.0, 0.005842696629213483, 0.0027354791647670284, 0.0, 4.968861799390487E-4, 0.0010043942247332078, 0.009708737864077669, 0.005157793513419005, 0.0032258064516129032, 5.264404727435445E-4, 0.0016084928422068522, 0.01847924871251136, 1.4074478830328018E-4, 0.020876826722338204, 3.600619306520722E-4, 4.0160642570281126E-4, 6.393861892583121E-4, 0.0, 0.0, 1.1058277120424638E-4, 0.0072992700729927005, 0.0, 0.0, 0.001924001924001924, 0.0, 0.0012437810945273632, 0.001029336078229542, 0.0018584220307484372, 0.0029103989535644212, 0.0028368794326241137, 0.0, 0.0010146600888702286, 0.002079002079002079, 0.0, 0.028169014084507043, 0.0, 0.0, 8.321198252548367E-4, 6.090133982947625E-4, 5.910553621855914E-4, 6.119951040391676E-4, 9.757155247181266E-4, 0.001952648279228704, 6.172363243576885E-4, 0.0, 0.0, 0.002106434561424427, 0.013559322033898305, 0.0015923566878980893, 2.1051154304961055E-4, 0.0014619883040935672, 0.0, 0.05864197530864197, 0.0, 0.0012108228938667164, 0.002871729419272495, 0.0011916696616036469, 0.002074516637623434, 0.0, 0.0014613309352517986, 2.6417088082119407E-4, 0.0, 0.0, 0.008103727714748784, 0.003367003367003367, 0.0, 8.32731915838561E-4, 0.0, 0.0, 0.0, 0.15568862275449102, 0.0, 0.001937984496124031, 0.02, 0.0, 0.010050251256281407, 0.0, 0.0, 0.004830917874396135, 5.873715124816446E-4, 0.0, 0.0, 0.0, 0.0
Lokak, 7.274297859765176E-4, 0.0034349506225848005, 6.199628022318661E-4, 8.788449466415569E-4, 0.004210526315789474, 0.0, 0.0, 0.0027743098904147593, 0.0, 3.2351989647363315E-4, 0.0036607687614399025, 0.08333333333333333, 0.0021274057579131543, 0.0023720529039677977, 0.014382022471910113, 4.5591319412783806E-4, 0.0, 0.0027825626076586722, 8.788449466415569E-4, 0.0, 0.011452050004371012, 0.0, 0.003369219025558685, 0.006433971368827409, 0.042108451984247196, 6.788866259334691E-4, 0.010438413361169102, 1.800309653260361E-4, 0.0012048192771084338, 0.0, 1.3433637829124128E-4, 0.0, 4.4233108481698554E-4, 0.0, 0.0, 0.0, 0.005130671797338464, 0.0, 0.0, 1.4704801117564886E-4, 5.631581911358901E-5, 0.004594506213211249, 0.009929078014184398, 0.001451378809869376, 0.002309226409152934, 0.008056133056133057, 9.870276367738298E-4, 0.0, 1.902587519025875E-4, 0.0026035502958579883, 0.001248179737882255, 0.004263093788063338, 0.001707493268536153, 0.0, 0.0075888985255854295, 0.00122040517451794, 0.004590695162410308, 0.0125, 0.0, 0.0026231071896983425, 0.006779661016949152, 0.0031847133757961785, 0.0030173321170444177, 0.005360623781676413, 0.0, 0.13580246913580246, 0.0, 0.0017230941181949424, 0.008934269304403318, 0.004426201600242117, 0.00406605260974193, 0.0, 0.002585431654676259, 3.773869726017058E-4, 0.0, 0.0, 0.0, 8.417508417508417E-4, 0.0, 6.106700716149448E-4, 0.0, 0.0, 0.0, 0.03592814371257485, 0.25, 0.01744186046511628, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 8.81057268722467E-4, 0.0, 0.0, 9.407337723424271E-4, 0.0
Lokak, 1.3639308487059705E-4, 0.00107342206955775, 3.0998140111593303E-4, 6.277463904582549E-4, 0.002105263157894737, 0.0, 0.004601226993865031, 1.9420169232903315E-4, 0.0, 3.2351989647363315E-4, 0.0024405125076266015, 0.0, 3.976459360585335E-4, 0.0, 0.006741573033707865, 5.470958329534056E-4, 0.0, 5.631376705975884E-4, 6.277463904582549E-4, 0.0, 0.0012238832065740012, 0.0, 2.1057618909741782E-4, 3.2169856844137045E-4, 0.0018176310209027568, 2.4837315582931796E-5, 0.0041753653444676405, 1.4402477226082885E-4, 0.0012048192771084338, 0.0, 0.0, 0.0, 1.1058277120424638E-4, 0.0, 0.0, 0.0, 0.001282667949334616, 0.0, 0.0, 0.0, 0.0, 0.0014715500327011119, 0.0, 0.0, 2.799062314124768E-4, 0.0, 1.410039481105471E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 6.567281802062127E-5, 0.0, 0.010624457935819601, 0.0, 9.644317568088882E-4, 0.0, 0.0, 1.5897619331505108E-4, 0.0, 0.0015923566878980893, 1.4034102869974038E-4, 6.49772579597141E-4, 0.0, 0.07098765432098765, 0.0, 4.657011130256601E-4, 0.0010484091530677364, 8.701080068852024E-4, 7.468259895444362E-4, 0.0, 7.868705035971223E-4, 0.0, 0.0, 0.0, 0.0016207455429497568, 0.004208754208754209, 0.0, 8.882473768944651E-4, 0.2727272727272727, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shigao, 2.045896273058956E-4, 0.005152425933877201, 0.0, 1.2554927809165097E-4, 0.0, 0.0, 0.0, 9.987515605493133E-4, 0.0, 0.0, 0.010982306284319707, 0.0, 0.009285032606966757, 7.18803910293272E-5, 0.056179775280898875, 1.8236527765113522E-4, 0.007879656160458453, 0.0027163111170001326, 1.2554927809165097E-4, 0.0, 0.006906198094239007, 0.0, 2.895422600089495E-4, 0.020749557664468392, 0.0, 8.527478350139917E-4, 0.012526096033402923, 2.880495445216577E-4, 0.0, 0.00319693094629156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011383678050344717, 0.0, 0.018656716417910446, 0.0, 0.0, 0.0051994767822105955, 0.0, 0.00362844702467344, 0.0032276687309751233, 0.0010395010395010396, 0.0, 0.056338028169014086, 0.0, 9.467455621301775E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001708567244325116, 0.004590695162410308, 0.0, 0.0, 0.0, 0.0, 0.012738853503184714, 0.008771314293733772, 0.002599090318388564, 0.0, 0.0, 0.0, 6.985516695384902E-5, 0.010073844470781293, 0.00539088656439745, 0.0013276906480789977, 0.0, 1.1241007194244605E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027202575917392993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07945736434108527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shigao, 3.182505313647265E-4, 2.1468441391155003E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 5.548619780829519E-4, 0.0, 0.0, 0.009762050030506406, 0.0, 0.007038333068236043, 7.18803910293272E-5, 0.09932584269662921, 0.0, 0.007700573065902579, 0.0012587783225122566, 0.0, 0.0, 0.0037590698487630038, 0.0, 1.8425416546024058E-4, 0.008364162779475631, 0.0, 4.967463116586359E-4, 0.0020876826722338203, 0.0, 4.0160642570281126E-4, 0.0019181585677749361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00160333493666827, 0.0, 0.009950248756218905, 0.001544004117344313, 0.0, 0.0070797907128842385, 0.0014184397163120568, 0.0, 0.002195514502641615, 0.0, 0.0, 0.014084507042253521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006442404135483373, 0.0, 0.0, 0.0, 0.0, 0.08917197452229299, 0.0021051154304961056, 0.001299545159194282, 0.0, 0.0, 0.0, 0.0, 5.469960798614277E-4, 0.006071840656742392, 2.4894199651481205E-4, 0.0, 1.1241007194244605E-4, 0.0, 0.0, 0.0, 0.0, 0.003367003367003367, 0.0, 5.551546105590407E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03682170542635659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.0, 0.0, 0.0037629350893697085, 0.0
Shigao, 2.1595571771177867E-4, 6.440532417346501E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 4.716326813705091E-4, 0.0, 0.0, 0.0036607687614399025, 0.0, 6.163512008907269E-4, 0.0, 0.033707865168539325, 0.0, 0.0, 1.9875447197561946E-4, 0.0, 0.0, 6.119416032870006E-4, 0.0, 3.6850833092048115E-4, 0.0045037799581791865, 0.0, 1.0762836752603778E-4, 0.0, 3.6006193065207214E-5, 0.0, 0.0, 0.0, 0.0, 1.1058277120424638E-4, 0.0, 0.0, 0.0, 3.20666987333654E-4, 0.0, 0.0, 1.4704801117564886E-4, 0.0, 0.0010954872465663832, 0.0, 0.0, 7.522479969210315E-4, 0.0, 5.640157924421884E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.88162069807176E-4, 0.0011573181081706658, 0.0, 0.0, 0.0, 0.0, 0.009554140127388535, 0.002666479545295067, 7.309941520467836E-4, 0.0, 0.0, 0.0, 2.0956550086154705E-4, 0.0019144862795149968, 7.187848752529933E-4, 8.298066550493735E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3309276633542443E-4, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.01744186046511628, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shigao, 2.5005398892942796E-4, 0.0017174753112924003, 3.0998140111593303E-4, 0.0, 0.0, 0.0, 0.0, 7.49063670411985E-4, 0.0, 0.0, 0.0, 0.0, 0.0031414028948624144, 0.0, 0.06786516853932584, 0.0, 1.7908309455587392E-4, 9.937723598780973E-4, 0.0, 0.0, 7.867820613690008E-4, 0.0, 1.0528809454870891E-4, 0.004825478526620556, 3.029385034837928E-4, 1.4902389349759077E-4, 0.010438413361169102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002565335898669232, 0.0, 0.0, 2.940960223512977E-4, 0.0, 0.0024852844996729887, 0.0014184397163120568, 3.62844702467344E-4, 7.260067877261117E-4, 0.002858627858627859, 2.820078962210942E-4, 0.0, 1.902587519025875E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004637539663168172, 0.0023917907568860425, 0.0, 0.0, 0.0, 0.0, 0.1735668789808917, 6.315346291488317E-4, 0.006985055230669265, 0.0, 0.0, 0.0, 2.3285055651283005E-5, 0.004330385632236302, 0.00132407740178183, 8.298066550493735E-5, 0.0, 2.248201438848921E-4, 0.0, 0.0, 0.0, 0.0, 0.0016835016835016834, 0.0, 9.437628379503691E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001937984496124031, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.0
Shigao, 4.546436162353235E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.993757802746567E-4, 0.0, 0.0, 0.0, 0.0, 8.748210593287737E-4, 0.0012938470385278895, 0.011235955056179775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027344378317516486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60333493666827E-4, 0.0, 0.0, 0.0, 0.0, 8.175277959450622E-5, 0.0, 0.0, 2.1867674329099752E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.786590540853329E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 6.315346291488317E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 6.381620931716656E-4, 0.0010592619214254639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.551546105590407E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044573643410852716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shigao, 2.045896273058956E-4, 2.1468441391155003E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 5.5486197808295186E-5, 0.0, 0.0, 0.009762050030506406, 0.0, 0.0, 0.0, 0.019775280898876403, 0.0, 0.004477077363896848, 0.0, 0.0, 0.0, 4.3710114520500044E-4, 0.0, 0.0, 4.8254785266205565E-4, 0.0, 1.6558210388621197E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.20666987333654E-4, 0.0, 0.0, 0.0, 0.0, 9.483322432962721E-4, 0.0, 0.0, 5.598124628249536E-4, 2.598752598752599E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002196729314132292, 8.101226757194661E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012630692582976633, 7.309941520467836E-4, 0.0, 0.0, 0.0, 2.3285055651283005E-5, 0.0026893973926520195, 3.0264626326441824E-4, 3.319226620197494E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013878865263976018, 0.0, 0.009720534629404616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shigao, 0.0, 2.1468441391155003E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013594118463032322, 0.0, 0.0, 0.0, 0.0, 0.0034992842373150947, 0.002443933294997125, 0.03415730337078652, 0.0, 0.002148997134670487, 3.3125745329269906E-4, 0.0, 0.0, 0.010403007255879011, 0.0, 0.0, 0.002091040694868908, 0.0, 5.795373636017419E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443, 0.0, 0.0, 0.0, 0.0, 0.001618705035971223, 0.0, 0.0, 2.8865330114411674E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00293187254069902, 0.0, 0.0, 3.974404832876277E-5, 0.0, 0.04617834394904458, 0.0013332397726475336, 0.0, 0.0, 0.0, 0.0, 1.3971033390769804E-4, 0.0, 9.45769572701307E-4, 0.0013276906480789977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.551546105590407E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007751937984496124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Shigao, 7.956263284118162E-5, 0.00107342206955775, 0.0, 0.0, 0.0, 0.0, 0.0, 6.935774726036898E-4, 0.0, 0.0, 0.0036607687614399025, 0.0, 0.008211388579608717, 7.18803910293272E-5, 0.021123595505617977, 0.0, 5.372492836676218E-4, 8.612693785610176E-4, 0.0, 0.0, 0.0037590698487630038, 0.0032258064516129032, 1.5793214182306336E-4, 0.010294354190123855, 0.0, 1.3246568310896958E-4, 0.04801670146137787, 1.800309653260361E-4, 0.0, 6.393861892583121E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001282667949334616, 0.0, 0.0, 0.0, 0.0, 0.001144538914323087, 0.0, 0.001451378809869376, 7.08512648262832E-4, 0.0, 0.0, 0.0, 1.902587519025875E-4, 2.3668639053254438E-4, 0.0, 0.0, 6.567281802062127E-5, 0.0, 0.0, 0.001952648279228704, 0.0010030090270812437, 0.0, 0.0, 0.0, 0.0, 0.0015923566878980893, 0.001964774401796365, 7.309941520467836E-4, 0.0, 0.0, 0.0, 0.0, 0.003145227459203209, 6.998694837989672E-4, 6.638453240394988E-4, 0.0, 1.1241007194244605E-4, 0.0, 0.0, 0.0, 0.0, 0.003367003367003367, 0.0, 0.0011658246821739855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 5.873715124816446E-4, 0.0, 0.0, 0.0, 0.0456140350877193
Shigao, 0.0, 2.1468441391155003E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7743098904147595E-4, 0.0, 0.0, 0.0012202562538133007, 0.0, 5.169397168760935E-4, 0.0, 0.0, 0.0, 0.0, 1.3250298131707962E-4, 0.0, 0.0, 1.7484045808200017E-4, 0.0, 0.0, 3.2169856844137045E-4, 0.0, 0.0, 0.0, 3.6006193065207214E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60333493666827E-4, 0.0, 0.0012437810945273632, 0.0, 0.0, 2.1255722694571614E-4, 0.0, 7.25689404934688E-4, 2.0992967355935762E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0841283607979184E-4, 0.0, 7.715454054471106E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1051154304961055E-4, 0.0, 0.0, 0.0, 0.0, 2.3285055651283005E-5, 0.0010484091530677364, 0.0, 8.298066550493735E-5, 0.0, 1.1241007194244605E-4, 3.773869726017058E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6654638316771221E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.0
Shigao, 2.841522601470772E-4, 0.0021468441391155, 0.0015499070055796653, 5.021971123666039E-4, 0.014736842105263158, 0.0, 0.0015337423312883436, 0.0034401442641143016, 6.980802792321117E-4, 0.0, 0.0012202562538133007, 0.0, 0.017476538889772547, 1.437607820586544E-4, 0.08764044943820225, 0.0, 0.001969914040114613, 0.0012919040678415264, 5.021971123666039E-4, 0.0, 0.0016609843517790017, 0.0, 7.106946382037851E-4, 0.026861830464854432, 0.0, 1.9869852466345437E-4, 0.0, 4.680805098476938E-4, 4.0160642570281126E-4, 0.0019181585677749361, 0.0, 0.0, 1.1058277120424638E-4, 0.0, 0.0, 0.0, 0.006573673240339907, 0.0, 0.0, 0.0073524005587824424, 0.0, 0.006572923479398299, 0.0, 0.0, 0.002379202967006053, 0.0, 5.640157924421884E-4, 0.028169014084507043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0841283607979184E-4, 2.44081034903588E-4, 0.003317645243422575, 0.0, 0.0, 1.9872024164381384E-4, 0.0, 0.03821656050955414, 0.004490912918391692, 0.0022742040285899934, 0.0, 0.0, 0.0, 0.0, 9.572431397574984E-4, 0.0029886318497361303, 4.1490332752468673E-4, 0.0, 2.248201438848921E-4, 0.0, 0.0, 0.0, 0.0, 0.0016835016835016834, 0.0, 7.217009937267529E-4, 0.0, 0.001215066828675577, 0.0, 0.0, 0.0, 0.10465116279069768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032305433186490457, 0.0, 0.0, 0.0, 0.0
Shigao, 3.637148929882588E-4, 0.0017174753112924003, 0.0015499070055796653, 5.021971123666039E-4, 0.002105263157894737, 0.0, 0.0, 7.213205715078374E-4, 3.4904013961605586E-4, 0.0, 0.010372178157413058, 0.0, 0.003240814378877048, 0.0, 0.043146067415730335, 1.8236527765113522E-4, 0.019340974212034383, 0.0011925268318537167, 5.021971123666039E-4, 0.009708737864077669, 0.002884867558353003, 0.0064516129032258064, 2.1057618909741782E-4, 0.009972655621682484, 6.058770069675856E-4, 7.285612570993327E-4, 0.014613778705636743, 5.760990890433154E-4, 0.0, 0.0012787723785166241, 0.0, 0.0, 0.0, 0.0, 0.016853932584269662, 0.0, 0.013468013468013467, 0.0, 0.012437810945273632, 3.6762002793912213E-4, 0.0, 0.003515369522563767, 0.0014184397163120568, 0.0, 0.0016269549700850215, 0.0, 2.820078962210942E-4, 0.028169014084507043, 1.902587519025875E-4, 7.100591715976331E-4, 0.0, 0.0, 0.0012477835423918041, 6.119951040391676E-4, 0.0, 9.76324139614352E-4, 0.004474963351593241, 0.0, 0.0, 3.974404832876277E-5, 0.0, 0.01910828025477707, 0.0071573924636867585, 0.0030864197530864196, 3.1308703819661864E-4, 0.0030864197530864196, 0.0, 2.3285055651283005E-5, 0.005424377791959157, 0.0017023852308623527, 0.008961911874533234, 0.0, 5.620503597122302E-4, 0.0, 0.0, 0.0, 0.004862236628849271, 0.005050505050505051, 0.0, 6.661855326708489E-4, 0.0, 0.002430133657351154, 0.0, 0.0, 0.0, 0.01937984496124031, 0.0, 0.015151515151515152, 0.035175879396984924, 0.0, 0.0, 0.0, 0.0014684287812041115, 0.0, 0.0, 0.0, 0.0
Shigao, 5.455723394823882E-4, 4.2936882782310007E-4, 9.299442033477991E-4, 1.2554927809165097E-4, 0.0, 0.0, 0.0, 7.768067693161326E-4, 0.0, 0.0, 0.003050640634533252, 0.0, 0.003041991410847781, 0.00179700977573318, 0.02202247191011236, 1.8236527765113522E-4, 0.0, 2.6500596263415925E-4, 1.2554927809165097E-4, 0.0, 0.001049042748492001, 0.0, 8.423047563896713E-4, 0.00369953353707576, 6.058770069675856E-4, 8.279105194310599E-6, 0.0, 1.800309653260361E-4, 8.032128514056225E-4, 0.0, 0.0, 0.0, 1.1058277120424638E-4, 0.0, 0.0, 0.0, 9.62000962000962E-4, 0.0, 0.0037313432835820895, 0.0, 5.631581911358901E-5, 8.829300196206672E-4, 0.0, 0.0021770682148040637, 4.3735348658199505E-4, 0.0, 0.0, 0.04225352112676056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.88162069807176E-4, 9.644317568088882E-4, 0.0, 0.0, 0.0, 0.0, 0.007961783439490446, 0.0032980141744438987, 0.0012183235867446393, 0.0, 0.009259259259259259, 0.0, 4.657011130256601E-5, 0.007156532044853678, 0.0016267236650462482, 0.0010787486515641855, 0.0, 3.3723021582733815E-4, 3.773869726017058E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6654638316771221E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.81057268722467E-4, 0.0, 0.0, 0.0, 0.0
Shigao, 1.932235369000125E-4, 6.440532417346501E-4, 9.299442033477991E-4, 0.0, 0.0, 0.0, 0.0, 0.004216951033430434, 3.4904013961605586E-4, 0.0, 6.101281269066504E-4, 0.0, 0.006839510100206776, 5.750431282346176E-4, 0.021573033707865168, 9.118263882556761E-5, 0.0, 0.0016894130117927654, 0.0, 0.0, 5.245213742460005E-4, 0.0, 1.8425416546024058E-4, 0.004986327810841242, 0.0, 2.4009405063500736E-4, 0.0, 7.201238613041443E-5, 0.0, 6.393861892583121E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003046336379669713, 0.0, 0.012437810945273632, 0.0, 5.631581911358901E-5, 0.002092871157619359, 0.0, 3.62844702467344E-4, 8.047304153108709E-4, 0.0, 0.0, 0.11267605633802817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001234472648715377, 0.0, 0.0, 0.0, 0.0, 0.03980891719745223, 0.0014735808013472739, 8.122157244964262E-4, 0.0, 0.0, 0.0, 4.657011130256601E-5, 0.00177773725954964, 0.0015888928821381958, 7.468259895444362E-4, 0.0, 5.620503597122302E-4, 3.773869726017058E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6654638316771221E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
